states,value,probable_moves
011200001,0.5,"{'state': ['211200001', '011220001', '011202001', '011200201', '011200021'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0), (2, 1)]}"
011200002,0.5,"{'state': ['211200002', '011220002', '011202002', '011200202', '011200022'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0), (2, 1)]}"
011200010,0.5,"{'state': ['211200010', '011220010', '011202010', '011200210', '011200012'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0), (2, 2)]}"
011200011,0.5,"{'state': ['211200011', '011220011', '011202011', '011200211'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0)]}"
011200012,0.5,"{'state': ['211200012', '011220012', '011202012', '011200212'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0)]}"
011200020,0.5,"{'state': ['211200020', '011220020', '011202020', '011200220', '011200022'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0), (2, 2)]}"
011200021,0.5,"{'state': ['211200021', '011220021', '011202021', '011200221'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0)]}"
011200022,0.5,"{'state': ['211200022', '011220022', '011202022', '011200222'], 'move': [(0, 0), (1, 1), (1, 2), (2, 0)]}"
011200100,0.5,"{'state': ['211200100', '011220100', '011202100', '011200120', '011200102'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1), (2, 2)]}"
011200101,0.5,"{'state': ['211200101', '011220101', '011202101', '011200121'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1)]}"
011200102,0.5,"{'state': ['211200102', '011220102', '011202102', '011200122'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1)]}"
011200110,0.5,"{'state': ['211200110', '011220110', '011202110', '011200112'], 'move': [(0, 0), (1, 1), (1, 2), (2, 2)]}"
011200111,0.5,"{'state': ['211200111', '011220111', '011202111'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200112,0.5,"{'state': ['211200112', '011220112', '011202112'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200120,0.5,"{'state': ['211200120', '011220120', '011202120', '011200122'], 'move': [(0, 0), (1, 1), (1, 2), (2, 2)]}"
011200121,0.5,"{'state': ['211200121', '011220121', '011202121'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200122,0.5,"{'state': ['211200122', '011220122', '011202122'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200200,0.5,"{'state': ['211200200', '011220200', '011202200', '011200220', '011200202'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1), (2, 2)]}"
011200201,0.5,"{'state': ['211200201', '011220201', '011202201', '011200221'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1)]}"
011200202,0.5,"{'state': ['211200202', '011220202', '011202202', '011200222'], 'move': [(0, 0), (1, 1), (1, 2), (2, 1)]}"
011200210,0.5,"{'state': ['211200210', '011220210', '011202210', '011200212'], 'move': [(0, 0), (1, 1), (1, 2), (2, 2)]}"
011200211,0.5,"{'state': ['211200211', '011220211', '011202211'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200212,0.5,"{'state': ['211200212', '011220212', '011202212'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200220,0.5,"{'state': ['211200220', '011220220', '011202220', '011200222'], 'move': [(0, 0), (1, 1), (1, 2), (2, 2)]}"
011200221,0.5,"{'state': ['211200221', '011220221', '011202221'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011200222,1.0,"{'state': ['211200222', '011220222', '011202222'], 'move': [(0, 0), (1, 1), (1, 2)]}"
011201000,0.5,"{'state': ['211201000', '011221000', '011201200', '011201020', '011201002'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1), (2, 2)]}"
011201001,0.5,"{'state': ['211201001', '011221001', '011201201', '011201021'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1)]}"
011201002,0.5,"{'state': ['211201002', '011221002', '011201202', '011201022'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1)]}"
011201010,0.5,"{'state': ['211201010', '011221010', '011201210', '011201012'], 'move': [(0, 0), (1, 1), (2, 0), (2, 2)]}"
011201011,0.5,"{'state': ['211201011', '011221011', '011201211'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011201012,0.5,"{'state': ['211201012', '011221012', '011201212'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011201020,0.5,"{'state': ['211201020', '011221020', '011201220', '011201022'], 'move': [(0, 0), (1, 1), (2, 0), (2, 2)]}"
011201021,0.5,"{'state': ['211201021', '011221021', '011201221'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011201022,0.5,"{'state': ['211201022', '011221022', '011201222'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011201100,0.5,"{'state': ['211201100', '011221100', '011201120', '011201102'], 'move': [(0, 0), (1, 1), (2, 1), (2, 2)]}"
011201101,0.5,"{'state': ['211201101', '011221101', '011201121'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011201102,0.5,"{'state': ['211201102', '011221102', '011201122'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011201110,0.5,"{'state': ['211201110', '011221110', '011201112'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011201111,0.5,"{'state': ['211201111', '011221111'], 'move': [(0, 0), (1, 1)]}"
011201112,0.5,"{'state': ['211201112', '011221112'], 'move': [(0, 0), (1, 1)]}"
011201120,0.5,"{'state': ['211201120', '011221120', '011201122'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011201121,0.5,"{'state': ['211201121', '011221121'], 'move': [(0, 0), (1, 1)]}"
011201122,0.5,"{'state': ['211201122', '011221122'], 'move': [(0, 0), (1, 1)]}"
011201200,0.5,"{'state': ['211201200', '011221200', '011201220', '011201202'], 'move': [(0, 0), (1, 1), (2, 1), (2, 2)]}"
011201201,0.5,"{'state': ['211201201', '011221201', '011201221'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011201202,0.5,"{'state': ['211201202', '011221202', '011201222'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011201210,0.5,"{'state': ['211201210', '011221210', '011201212'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011201211,0.5,"{'state': ['211201211', '011221211'], 'move': [(0, 0), (1, 1)]}"
011201212,0.5,"{'state': ['211201212', '011221212'], 'move': [(0, 0), (1, 1)]}"
011201220,0.5,"{'state': ['211201220', '011221220', '011201222'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011201221,0.5,"{'state': ['211201221', '011221221'], 'move': [(0, 0), (1, 1)]}"
011201222,1.0,"{'state': ['211201222', '011221222'], 'move': [(0, 0), (1, 1)]}"
011202000,0.5,"{'state': ['211202000', '011222000', '011202200', '011202020', '011202002'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1), (2, 2)]}"
011202001,0.5,"{'state': ['211202001', '011222001', '011202201', '011202021'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1)]}"
011202002,0.5,"{'state': ['211202002', '011222002', '011202202', '011202022'], 'move': [(0, 0), (1, 1), (2, 0), (2, 1)]}"
011202010,0.5,"{'state': ['211202010', '011222010', '011202210', '011202012'], 'move': [(0, 0), (1, 1), (2, 0), (2, 2)]}"
011202011,0.5,"{'state': ['211202011', '011222011', '011202211'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011202012,0.5,"{'state': ['211202012', '011222012', '011202212'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011202020,0.5,"{'state': ['211202020', '011222020', '011202220', '011202022'], 'move': [(0, 0), (1, 1), (2, 0), (2, 2)]}"
011202021,0.5,"{'state': ['211202021', '011222021', '011202221'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011202022,0.5,"{'state': ['211202022', '011222022', '011202222'], 'move': [(0, 0), (1, 1), (2, 0)]}"
011202100,0.5,"{'state': ['211202100', '011222100', '011202120', '011202102'], 'move': [(0, 0), (1, 1), (2, 1), (2, 2)]}"
011202101,0.5,"{'state': ['211202101', '011222101', '011202121'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011202102,0.5,"{'state': ['211202102', '011222102', '011202122'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011202110,0.5,"{'state': ['211202110', '011222110', '011202112'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011202111,0.5,"{'state': ['211202111', '011222111'], 'move': [(0, 0), (1, 1)]}"
011202112,0.5,"{'state': ['211202112', '011222112'], 'move': [(0, 0), (1, 1)]}"
011202120,0.5,"{'state': ['211202120', '011222120', '011202122'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011202121,0.5,"{'state': ['211202121', '011222121'], 'move': [(0, 0), (1, 1)]}"
011202122,0.5,"{'state': ['211202122', '011222122'], 'move': [(0, 0), (1, 1)]}"
011202200,0.5,"{'state': ['211202200', '011222200', '011202220', '011202202'], 'move': [(0, 0), (1, 1), (2, 1), (2, 2)]}"
011202201,0.5,"{'state': ['211202201', '011222201', '011202221'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011202202,0.5,"{'state': ['211202202', '011222202', '011202222'], 'move': [(0, 0), (1, 1), (2, 1)]}"
011202210,0.5,"{'state': ['211202210', '011222210', '011202212'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011202211,0.5,"{'state': ['211202211', '011222211'], 'move': [(0, 0), (1, 1)]}"
011202212,0.5,"{'state': ['211202212', '011222212'], 'move': [(0, 0), (1, 1)]}"
011202220,0.5,"{'state': ['211202220', '011222220', '011202222'], 'move': [(0, 0), (1, 1), (2, 2)]}"
011202221,0.5,"{'state': ['211202221', '011222221'], 'move': [(0, 0), (1, 1)]}"
011202222,1.0,"{'state': ['211202222', '011222222'], 'move': [(0, 0), (1, 1)]}"
011210000,0.5,"{'state': ['211210000', '011212000', '011210200', '011210020', '011210002'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1), (2, 2)]}"
011210001,0.5,"{'state': ['211210001', '011212001', '011210201', '011210021'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1)]}"
011210002,0.5,"{'state': ['211210002', '011212002', '011210202', '011210022'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1)]}"
011210010,0.5,"{'state': ['211210010', '011212010', '011210210', '011210012'], 'move': [(0, 0), (1, 2), (2, 0), (2, 2)]}"
011210011,0.5,"{'state': ['211210011', '011212011', '011210211'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011210012,0.5,"{'state': ['211210012', '011212012', '011210212'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011210020,0.5,"{'state': ['211210020', '011212020', '011210220', '011210022'], 'move': [(0, 0), (1, 2), (2, 0), (2, 2)]}"
011210021,0.5,"{'state': ['211210021', '011212021', '011210221'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011210022,0.5,"{'state': ['211210022', '011212022', '011210222'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011210100,0.5,"{'state': ['211210100', '011212100', '011210120', '011210102'], 'move': [(0, 0), (1, 2), (2, 1), (2, 2)]}"
011210101,0.5,"{'state': ['211210101', '011212101', '011210121'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011210102,0.5,"{'state': ['211210102', '011212102', '011210122'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011210110,0.5,"{'state': ['211210110', '011212110', '011210112'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011210111,0.5,"{'state': ['211210111', '011212111'], 'move': [(0, 0), (1, 2)]}"
011210112,0.5,"{'state': ['211210112', '011212112'], 'move': [(0, 0), (1, 2)]}"
011210120,0.5,"{'state': ['211210120', '011212120', '011210122'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011210121,0.5,"{'state': ['211210121', '011212121'], 'move': [(0, 0), (1, 2)]}"
011210122,0.5,"{'state': ['211210122', '011212122'], 'move': [(0, 0), (1, 2)]}"
011210200,0.5,"{'state': ['211210200', '011212200', '011210220', '011210202'], 'move': [(0, 0), (1, 2), (2, 1), (2, 2)]}"
011210201,0.5,"{'state': ['211210201', '011212201', '011210221'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011210202,0.5,"{'state': ['211210202', '011212202', '011210222'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011210210,0.5,"{'state': ['211210210', '011212210', '011210212'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011210211,0.5,"{'state': ['211210211', '011212211'], 'move': [(0, 0), (1, 2)]}"
011210212,0.5,"{'state': ['211210212', '011212212'], 'move': [(0, 0), (1, 2)]}"
011210220,0.5,"{'state': ['211210220', '011212220', '011210222'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011210221,0.5,"{'state': ['211210221', '011212221'], 'move': [(0, 0), (1, 2)]}"
011210222,1.0,"{'state': ['211210222', '011212222'], 'move': [(0, 0), (1, 2)]}"
011211000,0.5,"{'state': ['211211000', '011211200', '011211020', '011211002'], 'move': [(0, 0), (2, 0), (2, 1), (2, 2)]}"
011211001,0.5,"{'state': ['211211001', '011211201', '011211021'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011211002,0.5,"{'state': ['211211002', '011211202', '011211022'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011211010,0.5,"{'state': ['211211010', '011211210', '011211012'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011211011,0.5,"{'state': ['211211011', '011211211'], 'move': [(0, 0), (2, 0)]}"
011211012,0.5,"{'state': ['211211012', '011211212'], 'move': [(0, 0), (2, 0)]}"
011211020,0.5,"{'state': ['211211020', '011211220', '011211022'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011211021,0.5,"{'state': ['211211021', '011211221'], 'move': [(0, 0), (2, 0)]}"
011211022,0.5,"{'state': ['211211022', '011211222'], 'move': [(0, 0), (2, 0)]}"
011211100,0.5,"{'state': ['211211100', '011211120', '011211102'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011211101,0.5,"{'state': ['211211101', '011211121'], 'move': [(0, 0), (2, 1)]}"
011211102,0.5,"{'state': ['211211102', '011211122'], 'move': [(0, 0), (2, 1)]}"
011211110,0.5,"{'state': ['211211110', '011211112'], 'move': [(0, 0), (2, 2)]}"
011211111,0.5,"{'state': ['211211111'], 'move': [(0, 0)]}"
011211112,0.5,"{'state': ['211211112'], 'move': [(0, 0)]}"
011211120,0.5,"{'state': ['211211120', '011211122'], 'move': [(0, 0), (2, 2)]}"
011211121,0.5,"{'state': ['211211121'], 'move': [(0, 0)]}"
011211122,0.5,"{'state': ['211211122'], 'move': [(0, 0)]}"
011211200,0.5,"{'state': ['211211200', '011211220', '011211202'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011211201,0.5,"{'state': ['211211201', '011211221'], 'move': [(0, 0), (2, 1)]}"
011211202,0.5,"{'state': ['211211202', '011211222'], 'move': [(0, 0), (2, 1)]}"
011211210,0.5,"{'state': ['211211210', '011211212'], 'move': [(0, 0), (2, 2)]}"
011211211,0.5,"{'state': ['211211211'], 'move': [(0, 0)]}"
011211212,0.5,"{'state': ['211211212'], 'move': [(0, 0)]}"
011211220,0.5,"{'state': ['211211220', '011211222'], 'move': [(0, 0), (2, 2)]}"
011211221,0.5,"{'state': ['211211221'], 'move': [(0, 0)]}"
011211222,1.0,"{'state': ['211211222'], 'move': [(0, 0)]}"
011212000,0.5,"{'state': ['211212000', '011212200', '011212020', '011212002'], 'move': [(0, 0), (2, 0), (2, 1), (2, 2)]}"
011212001,0.5,"{'state': ['211212001', '011212201', '011212021'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011212002,0.5,"{'state': ['211212002', '011212202', '011212022'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011212010,0.5,"{'state': ['211212010', '011212210', '011212012'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011212011,0.5,"{'state': ['211212011', '011212211'], 'move': [(0, 0), (2, 0)]}"
011212012,0.5,"{'state': ['211212012', '011212212'], 'move': [(0, 0), (2, 0)]}"
011212020,0.5,"{'state': ['211212020', '011212220', '011212022'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011212021,0.5,"{'state': ['211212021', '011212221'], 'move': [(0, 0), (2, 0)]}"
011212022,0.5,"{'state': ['211212022', '011212222'], 'move': [(0, 0), (2, 0)]}"
011212100,0.5,"{'state': ['211212100', '011212120', '011212102'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011212101,0.5,"{'state': ['211212101', '011212121'], 'move': [(0, 0), (2, 1)]}"
011212102,0.5,"{'state': ['211212102', '011212122'], 'move': [(0, 0), (2, 1)]}"
011212110,0.5,"{'state': ['211212110', '011212112'], 'move': [(0, 0), (2, 2)]}"
011212111,0.5,"{'state': ['211212111'], 'move': [(0, 0)]}"
011212112,0.5,"{'state': ['211212112'], 'move': [(0, 0)]}"
011212120,0.5,"{'state': ['211212120', '011212122'], 'move': [(0, 0), (2, 2)]}"
011212121,0.5,"{'state': ['211212121'], 'move': [(0, 0)]}"
011212122,0.5,"{'state': ['211212122'], 'move': [(0, 0)]}"
011212200,0.5,"{'state': ['211212200', '011212220', '011212202'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011212201,0.5,"{'state': ['211212201', '011212221'], 'move': [(0, 0), (2, 1)]}"
011212202,0.5,"{'state': ['211212202', '011212222'], 'move': [(0, 0), (2, 1)]}"
011212210,0.5,"{'state': ['211212210', '011212212'], 'move': [(0, 0), (2, 2)]}"
011212211,0.5,"{'state': ['211212211'], 'move': [(0, 0)]}"
011212212,0.5,"{'state': ['211212212'], 'move': [(0, 0)]}"
011212220,0.5,"{'state': ['211212220', '011212222'], 'move': [(0, 0), (2, 2)]}"
011212221,0.5,"{'state': ['211212221'], 'move': [(0, 0)]}"
011212222,1.0,"{'state': ['211212222'], 'move': [(0, 0)]}"
011220000,0.5,"{'state': ['211220000', '011222000', '011220200', '011220020', '011220002'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1), (2, 2)]}"
011220001,0.5,"{'state': ['211220001', '011222001', '011220201', '011220021'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1)]}"
011220002,0.5,"{'state': ['211220002', '011222002', '011220202', '011220022'], 'move': [(0, 0), (1, 2), (2, 0), (2, 1)]}"
011220010,0.5,"{'state': ['211220010', '011222010', '011220210', '011220012'], 'move': [(0, 0), (1, 2), (2, 0), (2, 2)]}"
011220011,0.5,"{'state': ['211220011', '011222011', '011220211'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011220012,0.5,"{'state': ['211220012', '011222012', '011220212'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011220020,0.5,"{'state': ['211220020', '011222020', '011220220', '011220022'], 'move': [(0, 0), (1, 2), (2, 0), (2, 2)]}"
011220021,0.5,"{'state': ['211220021', '011222021', '011220221'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011220022,0.5,"{'state': ['211220022', '011222022', '011220222'], 'move': [(0, 0), (1, 2), (2, 0)]}"
011220100,0.5,"{'state': ['211220100', '011222100', '011220120', '011220102'], 'move': [(0, 0), (1, 2), (2, 1), (2, 2)]}"
011220101,0.5,"{'state': ['211220101', '011222101', '011220121'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011220102,0.5,"{'state': ['211220102', '011222102', '011220122'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011220110,0.5,"{'state': ['211220110', '011222110', '011220112'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011220111,0.5,"{'state': ['211220111', '011222111'], 'move': [(0, 0), (1, 2)]}"
011220112,0.5,"{'state': ['211220112', '011222112'], 'move': [(0, 0), (1, 2)]}"
011220120,0.5,"{'state': ['211220120', '011222120', '011220122'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011220121,0.5,"{'state': ['211220121', '011222121'], 'move': [(0, 0), (1, 2)]}"
011220122,0.5,"{'state': ['211220122', '011222122'], 'move': [(0, 0), (1, 2)]}"
011220200,0.5,"{'state': ['211220200', '011222200', '011220220', '011220202'], 'move': [(0, 0), (1, 2), (2, 1), (2, 2)]}"
011220201,0.5,"{'state': ['211220201', '011222201', '011220221'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011220202,0.5,"{'state': ['211220202', '011222202', '011220222'], 'move': [(0, 0), (1, 2), (2, 1)]}"
011220210,0.5,"{'state': ['211220210', '011222210', '011220212'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011220211,0.5,"{'state': ['211220211', '011222211'], 'move': [(0, 0), (1, 2)]}"
011220212,0.5,"{'state': ['211220212', '011222212'], 'move': [(0, 0), (1, 2)]}"
011220220,0.5,"{'state': ['211220220', '011222220', '011220222'], 'move': [(0, 0), (1, 2), (2, 2)]}"
011220221,0.5,"{'state': ['211220221', '011222221'], 'move': [(0, 0), (1, 2)]}"
011220222,1.0,"{'state': ['211220222', '011222222'], 'move': [(0, 0), (1, 2)]}"
011221000,0.5,"{'state': ['211221000', '011221200', '011221020', '011221002'], 'move': [(0, 0), (2, 0), (2, 1), (2, 2)]}"
011221001,0.5,"{'state': ['211221001', '011221201', '011221021'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011221002,0.5,"{'state': ['211221002', '011221202', '011221022'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011221010,0.5,"{'state': ['211221010', '011221210', '011221012'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011221011,0.5,"{'state': ['211221011', '011221211'], 'move': [(0, 0), (2, 0)]}"
011221012,0.5,"{'state': ['211221012', '011221212'], 'move': [(0, 0), (2, 0)]}"
011221020,0.5,"{'state': ['211221020', '011221220', '011221022'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011221021,0.5,"{'state': ['211221021', '011221221'], 'move': [(0, 0), (2, 0)]}"
011221022,0.5,"{'state': ['211221022', '011221222'], 'move': [(0, 0), (2, 0)]}"
011221100,0.5,"{'state': ['211221100', '011221120', '011221102'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011221101,0.5,"{'state': ['211221101', '011221121'], 'move': [(0, 0), (2, 1)]}"
011221102,0.5,"{'state': ['211221102', '011221122'], 'move': [(0, 0), (2, 1)]}"
011221110,0.5,"{'state': ['211221110', '011221112'], 'move': [(0, 0), (2, 2)]}"
011221111,0.5,"{'state': ['211221111'], 'move': [(0, 0)]}"
011221112,0.5,"{'state': ['211221112'], 'move': [(0, 0)]}"
011221120,0.5,"{'state': ['211221120', '011221122'], 'move': [(0, 0), (2, 2)]}"
011221121,0.5,"{'state': ['211221121'], 'move': [(0, 0)]}"
011221122,0.5,"{'state': ['211221122'], 'move': [(0, 0)]}"
011221200,0.5,"{'state': ['211221200', '011221220', '011221202'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011221201,0.5,"{'state': ['211221201', '011221221'], 'move': [(0, 0), (2, 1)]}"
011221202,0.5,"{'state': ['211221202', '011221222'], 'move': [(0, 0), (2, 1)]}"
011221210,0.5,"{'state': ['211221210', '011221212'], 'move': [(0, 0), (2, 2)]}"
011221211,0.5,"{'state': ['211221211'], 'move': [(0, 0)]}"
011221212,0.5,"{'state': ['211221212'], 'move': [(0, 0)]}"
011221220,0.5,"{'state': ['211221220', '011221222'], 'move': [(0, 0), (2, 2)]}"
011221221,0.5,"{'state': ['211221221'], 'move': [(0, 0)]}"
011221222,1.0,"{'state': ['211221222'], 'move': [(0, 0)]}"
011222000,1.0,"{'state': ['211222000', '011222200', '011222020', '011222002'], 'move': [(0, 0), (2, 0), (2, 1), (2, 2)]}"
011222001,1.0,"{'state': ['211222001', '011222201', '011222021'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011222002,1.0,"{'state': ['211222002', '011222202', '011222022'], 'move': [(0, 0), (2, 0), (2, 1)]}"
011222010,1.0,"{'state': ['211222010', '011222210', '011222012'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011222011,1.0,"{'state': ['211222011', '011222211'], 'move': [(0, 0), (2, 0)]}"
011222012,1.0,"{'state': ['211222012', '011222212'], 'move': [(0, 0), (2, 0)]}"
011222020,1.0,"{'state': ['211222020', '011222220', '011222022'], 'move': [(0, 0), (2, 0), (2, 2)]}"
011222021,1.0,"{'state': ['211222021', '011222221'], 'move': [(0, 0), (2, 0)]}"
011222022,1.0,"{'state': ['211222022', '011222222'], 'move': [(0, 0), (2, 0)]}"
011222100,1.0,"{'state': ['211222100', '011222120', '011222102'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011222101,1.0,"{'state': ['211222101', '011222121'], 'move': [(0, 0), (2, 1)]}"
011222102,1.0,"{'state': ['211222102', '011222122'], 'move': [(0, 0), (2, 1)]}"
011222110,1.0,"{'state': ['211222110', '011222112'], 'move': [(0, 0), (2, 2)]}"
011222111,1.0,"{'state': ['211222111'], 'move': [(0, 0)]}"
011222112,1.0,"{'state': ['211222112'], 'move': [(0, 0)]}"
011222120,1.0,"{'state': ['211222120', '011222122'], 'move': [(0, 0), (2, 2)]}"
011222121,1.0,"{'state': ['211222121'], 'move': [(0, 0)]}"
011222122,1.0,"{'state': ['211222122'], 'move': [(0, 0)]}"
011222200,1.0,"{'state': ['211222200', '011222220', '011222202'], 'move': [(0, 0), (2, 1), (2, 2)]}"
011222201,1.0,"{'state': ['211222201', '011222221'], 'move': [(0, 0), (2, 1)]}"
011222202,1.0,"{'state': ['211222202', '011222222'], 'move': [(0, 0), (2, 1)]}"
011222210,1.0,"{'state': ['211222210', '011222212'], 'move': [(0, 0), (2, 2)]}"
011222211,1.0,"{'state': ['211222211'], 'move': [(0, 0)]}"
011222212,1.0,"{'state': ['211222212'], 'move': [(0, 0)]}"
011222220,1.0,"{'state': ['211222220', '011222222'], 'move': [(0, 0), (2, 2)]}"
011222221,1.0,"{'state': ['211222221'], 'move': [(0, 0)]}"
011222222,1.0,"{'state': ['211222222'], 'move': [(0, 0)]}"
012000000,0.5,"{'state': ['212000000', '012200000', '012020000', '012002000', '012000200', '012000020', '012000002'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0), (2, 1), (2, 2)]}"
012000001,0.5,"{'state': ['212000001', '012200001', '012020001', '012002001', '012000201', '012000021'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0), (2, 1)]}"
012000002,0.75,"{'state': ['212000002', '012200002', '012020002', '012002002', '012000202', '012000022'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0), (2, 1)]}"
012000010,0.5,"{'state': ['212000010', '012200010', '012020010', '012002010', '012000210', '012000012'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0), (2, 2)]}"
012000011,0.5,"{'state': ['212000011', '012200011', '012020011', '012002011', '012000211'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0)]}"
012000012,0.5,"{'state': ['212000012', '012200012', '012020012', '012002012', '012000212'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0)]}"
012000020,0.5,"{'state': ['212000020', '012200020', '012020020', '012002020', '012000220', '012000022'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0), (2, 2)]}"
012000021,0.5,"{'state': ['212000021', '012200021', '012020021', '012002021', '012000221'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0)]}"
012000022,0.5,"{'state': ['212000022', '012200022', '012020022', '012002022', '012000222'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 0)]}"
012000100,0.5,"{'state': ['212000100', '012200100', '012020100', '012002100', '012000120', '012000102'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 1), (2, 2)]}"
012000101,0.5,"{'state': ['212000101', '012200101', '012020101', '012002101', '012000121'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 1)]}"
012000102,0.5,"{'state': ['212000102', '012200102', '012020102', '012002102', '012000122'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 1)]}"
012000110,0.5,"{'state': ['212000110', '012200110', '012020110', '012002110', '012000112'], 'move': [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2)]}"
